ts,bus_voltage,shunt_voltage,load_voltage,current,power
230823183020,2.62,4.64,2.62,45.20,118.00
230823183020,2.62,4.83,2.62,47.90,124.00
230823183020,2.62,4.73,2.62,46.70,122.00
230823183021,2.62,4.64,2.62,47.30,122.00
230823183021,2.62,4.80,2.62,48.20,124.00
230823183021,2.62,4.45,2.62,45.40,122.00
230823183021,2.62,4.76,2.62,48.30,128.00
230823183021,2.62,4.76,2.62,47.60,124.00
230823183021,2.62,4.72,2.62,47.90,124.00
230823183021,2.62,4.58,2.62,46.50,118.00
230823183022,2.62,4.73,2.62,48.20,124.00
230823183022,2.61,4.57,2.62,44.60,118.00
230823183022,2.62,4.39,2.62,44.10,114.00
230823183022,2.61,4.78,2.62,47.50,124.00
230823183022,2.62,4.74,2.62,48.30,128.00
230823183022,2.62,4.81,2.62,46.70,122.00
230823183022,2.62,4.81,2.62,47.90,124.00
230823183023,2.62,4.82,2.62,47.30,124.00
230823183023,2.62,4.58,2.62,46.80,122.00
230823183023,2.62,4.76,2.62,47.60,124.00
230823183023,2.62,4.82,2.62,48.00,124.00
230823183023,2.62,4.80,2.62,46.60,122.00
230823183023,2.61,4.82,2.62,47.30,124.00
230823183023,2.62,4.94,2.62,49.20,128.00
230823183023,2.62,4.70,2.62,47.40,124.00
230823183024,2.62,4.54,2.62,44.70,118.00
230823183024,2.62,4.74,2.62,48.10,124.00
230823183024,2.62,4.43,2.62,47.60,122.00
230823183024,2.62,4.72,2.62,47.40,124.00
230823183024,2.62,4.96,2.62,49.90,128.00
230823183024,2.62,4.72,2.62,46.40,122.00
230823183024,2.62,4.46,2.62,45.60,118.00
230823183025,2.61,4.75,2.62,47.50,124.00
230823183025,2.61,4.73,2.62,46.30,122.00
230823183025,2.62,4.66,2.62,45.20,118.00
230823183025,2.62,4.87,2.62,48.40,128.00
230823183025,2.62,4.66,2.62,45.60,118.00
230823183025,2.62,4.30,2.62,43.00,112.00
230823183025,2.62,4.58,2.62,46.90,122.00
230823183026,2.62,4.53,2.62,45.30,118.00
230823183026,2.62,4.30,2.62,43.90,114.00
230823183026,2.62,4.61,2.62,46.30,122.00
230823183026,2.62,4.65,2.62,46.80,124.00
230823183026,2.62,4.37,2.62,43.50,114.00
230823183026,2.62,4.52,2.62,44.10,122.00
230823183026,2.62,4.63,2.62,46.00,122.00
230823183026,2.62,4.29,2.62,43.90,114.00
230823183027,2.61,4.60,2.62,43.00,112.00
230823183027,2.61,4.68,2.62,46.30,122.00
230823183027,2.61,4.49,2.62,45.30,114.00
230823183027,2.61,4.58,2.62,45.60,118.00
230823183027,2.61,4.74,2.62,47.70,124.00
230823183027,2.61,4.49,2.62,45.20,118.00
230823183027,2.62,4.28,2.62,41.70,114.00
230823183028,2.61,4.48,2.62,45.00,118.00
230823183028,2.62,4.54,2.62,44.80,118.00
230823183028,2.61,4.44,2.62,44.00,114.00
230823183028,2.62,4.66,2.62,46.10,122.00
230823183028,2.62,4.58,2.62,45.70,118.00
230823183028,2.61,4.46,2.62,44.90,114.00
230823183028,2.61,4.62,2.62,47.00,122.00
230823183029,2.62,4.55,2.62,45.20,118.00
230823183029,2.61,4.58,2.62,45.00,118.00
230823183029,2.62,4.60,2.62,46.00,122.00
230823183029,2.61,4.81,2.62,47.10,124.00
230823183029,2.62,4.61,2.62,45.00,118.00
230823183029,2.61,4.93,2.62,48.60,128.00
230823183029,2.62,4.77,2.62,47.90,124.00
230823183029,2.62,4.73,2.62,46.60,122.00
230823183030,2.62,4.38,2.62,44.30,114.00
230823183030,2.61,4.88,2.62,47.40,124.00
230823183030,2.62,4.54,2.62,45.10,118.00
230823183030,2.61,4.90,2.62,49.30,128.00
230823183030,2.62,4.53,2.62,46.30,122.00
230823183030,2.62,4.53,2.62,46.20,118.00
230823183030,2.62,4.35,2.62,42.80,112.00
230823183031,2.62,4.67,2.62,48.60,128.00
230823183031,2.61,4.43,2.62,43.30,118.00
230823183031,2.62,4.74,2.62,45.70,118.00
230823183031,2.62,4.67,2.62,46.40,122.00
230823183031,2.61,4.52,2.62,46.70,124.00
230823183031,2.62,4.32,2.62,45.30,118.00
230823183031,2.62,4.66,2.62,45.20,118.00
230823183031,2.62,4.70,2.62,45.40,118.00
230823183032,2.61,4.57,2.62,42.40,112.00
230823183032,2.61,4.70,2.62,47.50,118.00
230823183032,2.62,4.61,2.62,45.60,124.00
230823183032,2.61,4.69,2.62,47.10,124.00
230823183032,2.62,4.75,2.62,47.90,124.00
230823183032,2.62,4.59,2.62,45.70,118.00
230823183032,2.62,4.22,2.62,43.90,114.00
230823183033,2.62,4.49,2.62,44.50,118.00
230823183033,2.62,4.57,2.62,46.20,122.00
230823183033,2.62,4.29,2.62,45.10,118.00
230823183033,2.62,4.83,2.62,48.70,128.00
230823183033,2.62,4.83,2.62,47.60,124.00
230823183033,2.62,4.63,2.62,46.80,122.00
230823183033,2.62,4.60,2.62,46.50,122.00
230823183034,2.62,4.63,2.62,45.50,122.00
230823183034,2.62,4.17,2.62,42.90,112.00
230823183034,2.62,4.61,2.62,44.70,118.00
230823183034,2.62,4.83,2.62,48.50,128.00
230823183034,2.62,4.58,2.62,44.80,118.00
230823183034,2.61,4.50,2.62,45.80,114.00
230823183034,2.62,4.44,2.62,44.80,118.00
230823183034,2.61,4.14,2.62,44.30,114.00
230823183035,2.61,4.64,2.62,41.30,108.00
230823183035,2.62,4.61,2.62,45.20,118.00
230823183035,2.61,4.69,2.62,47.80,124.00
230823183035,2.61,4.87,2.62,47.10,124.00
230823183035,2.62,4.82,2.62,47.20,128.00
230823183035,2.62,4.52,2.62,45.70,118.00
230823183035,2.62,4.39,2.62,39.90,104.00
230823183036,2.62,4.43,2.62,43.30,108.00
230823183036,2.62,4.67,2.62,45.10,118.00
230823183036,2.61,4.56,2.62,45.40,118.00
230823183036,2.62,4.84,2.62,48.20,124.00
230823183036,2.62,4.96,2.62,48.60,128.00
230823183036,2.61,4.30,2.62,42.80,112.00
230823183036,2.62,4.24,2.62,46.90,122.00
230823183037,2.62,4.72,2.62,46.00,122.00
230823183037,2.62,4.67,2.62,47.40,118.00
230823183037,2.62,4.59,2.62,46.50,122.00
230823183037,2.61,4.85,2.62,48.00,124.00
230823183037,2.62,4.67,2.62,49.00,124.00
230823183037,2.62,4.56,2.62,45.10,112.00
230823183037,2.62,4.49,2.62,45.80,122.00
230823183038,2.62,4.73,2.62,45.50,118.00
230823183038,2.61,4.52,2.62,43.50,114.00
230823183038,2.62,4.69,2.62,47.40,124.00
230823183038,2.61,4.73,2.62,48.50,128.00
230823183038,2.62,4.75,2.62,46.70,122.00
230823183038,2.62,4.75,2.62,47.20,124.00
230823183038,2.62,4.64,2.62,45.30,118.00
230823183038,2.62,4.65,2.62,44.80,118.00
230823183039,2.61,4.43,2.62,45.40,118.00
230823183039,2.62,4.48,2.62,45.10,118.00
230823183039,2.62,4.41,2.62,44.60,122.00
230823183039,2.62,4.70,2.62,47.40,124.00
230823183039,2.62,4.49,2.62,44.70,118.00
230823183039,2.62,4.47,2.62,43.40,114.00
230823183039,2.62,4.28,2.62,45.40,118.00
230823183040,2.61,4.62,2.62,42.40,112.00
230823183040,2.62,4.33,2.62,44.60,118.00
230823183040,2.62,4.27,2.62,42.40,112.00
230823183040,2.62,4.75,2.62,48.20,128.00
230823183040,2.62,4.77,2.62,46.00,114.00
230823183040,2.62,4.55,2.62,46.50,118.00
230823183040,2.62,4.51,2.62,44.90,118.00
230823183041,2.62,4.51,2.62,45.70,118.00
230823183041,2.61,4.06,2.62,38.80,102.00
230823183041,2.61,4.48,2.62,44.00,114.00
230823183041,2.62,4.64,2.62,46.30,122.00
230823183041,2.61,4.55,2.62,45.60,118.00
230823183041,2.62,4.29,2.62,43.20,112.00
230823183041,2.61,4.24,2.62,42.90,112.00
230823183041,2.62,4.21,2.62,39.50,112.00
230823183042,2.61,4.22,2.62,45.40,118.00
230823183042,2.61,4.48,2.62,44.80,118.00
230823183042,2.61,4.38,2.62,44.40,114.00
230823183042,2.62,4.61,2.62,46.00,122.00
230823183042,2.62,4.64,2.62,46.50,122.00
230823183042,2.62,4.56,2.62,39.00,102.00
230823183042,2.62,4.44,2.62,44.70,118.00
230823183043,2.62,4.62,2.62,45.60,118.00
230823183043,2.62,4.23,2.62,42.20,114.00
230823183043,2.61,4.59,2.62,44.10,114.00
230823183043,2.62,4.75,2.62,47.30,124.00
230823183043,2.61,4.73,2.62,44.00,114.00
230823183043,2.62,4.19,2.62,45.90,122.00
230823183043,2.62,4.67,2.62,45.80,124.00
230823183044,2.62,4.37,2.62,44.00,118.00
230823183044,2.62,4.07,2.62,41.90,108.00
230823183044,2.61,4.57,2.62,46.30,122.00
230823183044,2.62,4.76,2.62,47.70,124.00
230823183044,2.62,4.87,2.62,48.20,124.00
230823183044,2.62,4.66,2.62,47.40,124.00
230823183044,2.62,4.43,2.62,45.20,118.00
230823183044,2.62,4.39,2.62,40.70,104.00
230823183045,2.62,4.36,2.62,43.50,108.00
230823183045,2.62,4.67,2.62,44.90,118.00
230823183045,2.62,4.67,2.62,47.10,118.00
230823183045,2.61,4.79,2.62,46.90,122.00
230823183045,2.62,4.59,2.62,45.90,122.00
230823183045,2.62,4.17,2.62,42.30,112.00
230823183045,2.62,4.67,2.62,42.20,108.00
230823183046,2.62,4.67,2.62,44.70,118.00
230823183046,2.62,4.61,2.62,46.70,114.00
230823183046,2.62,4.57,2.62,45.50,122.00
230823183046,2.62,4.77,2.62,48.30,128.00
230823183046,2.61,4.40,2.62,43.40,114.00
230823183046,2.62,4.08,2.62,44.00,114.00
230823183046,2.61,4.66,2.62,45.20,118.00
230823183047,2.62,4.67,2.62,44.40,114.00
230823183047,2.62,4.47,2.62,45.90,122.00
230823183047,2.62,4.74,2.62,47.40,124.00
230823183047,2.62,4.84,2.62,48.00,124.00
230823183047,2.61,4.56,2.62,46.10,122.00
230823183047,2.61,4.59,2.62,44.30,114.00
230823183047,2.62,4.61,2.62,45.10,118.00
230823183047,2.62,4.42,2.62,46.90,122.00
230823183048,2.62,4.32,2.62,43.30,114.00
230823183048,2.62,4.38,2.62,44.30,118.00
230823183048,2.62,4.35,2.62,44.20,114.00
230823183048,2.62,4.79,2.62,47.50,124.00
230823183048,2.61,4.76,2.62,47.50,124.00
230823183048,2.61,4.47,2.62,48.10,124.00
230823183048,2.62,4.59,2.62,43.00,112.00
230823183049,2.61,4.47,2.62,46.00,122.00
230823183049,2.62,4.20,2.62,42.70,114.00
230823183049,2.61,4.38,2.62,44.80,118.00
230823183049,2.62,4.79,2.62,47.60,128.00
230823183049,2.62,4.84,2.62,48.50,128.00
230823183049,2.62,4.48,2.62,46.80,118.00
230823183049,2.62,4.57,2.62,46.20,122.00
230823183050,2.62,4.17,2.62,44.80,118.00
230823183050,2.62,4.45,2.62,41.30,112.00
230823183050,2.62,4.73,2.62,44.70,118.00
230823183050,2.62,4.56,2.62,46.00,122.00
230823183050,2.62,4.62,2.62,43.50,114.00
230823183050,2.62,4.37,2.62,45.00,118.00
230823183050,2.62,4.24,2.62,43.00,114.00
230823183050,2.62,4.21,2.62,40.00,104.00
230823183051,2.62,4.38,2.62,39.50,104.00
230823183051,2.62,4.51,2.62,44.80,114.00
230823183051,2.62,4.17,2.62,44.80,118.00
230823183051,2.62,4.51,2.62,46.10,122.00
230823183051,2.62,4.30,2.62,42.60,114.00
230823183051,2.62,4.00,2.62,40.50,102.00
230823183051,2.62,4.45,2.62,40.60,104.00
230823183052,2.61,4.46,2.62,44.00,118.00
230823183052,2.61,4.23,2.62,43.60,114.00
230823183052,2.62,4.25,2.62,44.10,114.00
230823183052,2.62,4.67,2.62,46.90,122.00
230823183052,2.61,4.50,2.62,42.60,112.00
230823183052,2.62,4.14,2.62,38.90,102.00
230823183052,2.62,4.53,2.62,45.40,114.00
230823183053,2.61,4.56,2.62,45.40,114.00
230823183053,2.62,4.18,2.62,41.70,108.00
230823183053,2.62,4.30,2.62,43.30,114.00
230823183053,2.61,4.59,2.62,45.80,122.00
230823183053,2.61,4.77,2.62,45.40,118.00
230823183053,2.62,4.41,2.62,43.00,112.00
230823183053,2.61,4.55,2.62,44.20,118.00
230823183053,2.61,4.23,2.62,43.20,112.00
230823183054,2.62,3.95,2.62,41.50,108.00
230823183054,2.62,4.29,2.62,44.00,114.00
230823183054,2.61,4.49,2.62,41.30,108.00
230823183054,2.61,4.60,2.62,45.20,118.00
230823183054,2.61,4.76,2.62,44.00,114.00
230823183054,2.61,4.39,2.62,42.20,112.00
230823183054,2.61,4.18,2.62,44.40,114.00
230823183055,2.61,4.27,2.62,42.70,112.00
230823183055,2.62,4.23,2.62,39.50,104.00
230823183055,2.62,4.17,2.62,42.50,112.00
230823183055,2.61,4.64,2.62,45.60,118.00
230823183055,2.62,4.80,2.62,45.40,118.00
230823183055,2.62,4.77,2.62,47.60,122.00
230823183055,2.61,4.43,2.62,45.00,118.00
230823183056,2.61,4.28,2.62,44.30,114.00
230823183056,2.61,4.15,2.62,43.30,114.00
230823183056,2.61,4.10,2.62,43.40,114.00
230823183056,2.62,4.65,2.62,46.20,122.00
230823183056,2.61,4.21,2.62,42.40,112.00
230823183056,2.62,4.02,2.62,41.00,108.00
230823183056,2.62,4.31,2.62,43.90,114.00
230823183056,2.62,4.32,2.62,42.20,118.00
230823183057,2.62,4.06,2.62,41.40,108.00
230823183057,2.62,4.29,2.62,43.50,114.00
230823183057,2.62,4.20,2.62,42.60,112.00
230823183057,2.62,4.55,2.62,45.30,118.00
230823183057,2.62,4.52,2.62,46.30,112.00
230823183057,2.62,4.23,2.62,43.70,114.00
230823183057,2.62,3.94,2.62,40.60,104.00
230823183058,2.62,4.25,2.62,42.50,112.00
230823183058,2.62,4.51,2.62,40.30,112.00
230823183058,2.62,4.48,2.62,44.80,118.00
230823183058,2.62,4.64,2.62,46.50,122.00
230823183058,2.61,4.27,2.62,43.10,112.00
230823183058,2.61,4.11,2.62,40.60,104.00
230823183058,2.62,4.35,2.62,42.90,112.00
230823183059,2.62,4.48,2.62,44.10,114.00
230823183059,2.62,4.50,2.62,44.40,112.00
230823183059,2.62,4.57,2.62,43.50,114.00
230823183059,2.62,4.49,2.62,46.50,122.00
230823183059,2.62,4.40,2.62,44.90,118.00
230823183059,2.62,4.46,2.62,43.80,108.00
230823183059,2.62,4.71,2.62,44.30,114.00
230823183059,2.61,4.39,2.62,42.10,112.00
230823183100,2.62,4.29,2.62,44.80,118.00
230823183100,2.62,4.22,2.62,43.10,114.00
230823183100,2.61,4.36,2.62,41.70,108.00
230823183100,2.62,4.56,2.62,44.20,112.00
230823183100,2.61,4.64,2.62,46.40,122.00
230823183100,2.61,4.22,2.62,45.70,122.00
230823183100,2.62,4.46,2.62,45.10,114.00
230823183101,2.61,4.44,2.62,45.00,118.00
230823183101,2.61,3.97,2.62,41.00,108.00
230823183101,2.62,4.23,2.62,43.50,112.00
230823183101,2.62,4.60,2.62,46.50,122.00
230823183101,2.62,4.72,2.62,48.10,124.00
230823183101,2.62,4.28,2.62,46.90,122.00
230823183101,2.62,4.63,2.62,47.10,124.00
230823183102,2.62,4.57,2.62,46.00,122.00
230823183102,2.62,4.29,2.62,43.80,114.00
230823183102,2.62,4.30,2.62,43.30,114.00
230823183102,2.61,4.59,2.62,46.70,128.00
230823183102,2.61,4.66,2.62,45.00,118.00
230823183102,2.62,4.68,2.62,47.00,128.00
230823183102,2.62,4.54,2.62,46.50,122.00
230823183102,2.62,3.99,2.62,41.40,108.00
230823183103,2.62,3.96,2.62,40.90,108.00
230823183103,2.62,4.38,2.62,44.10,114.00
230823183103,2.62,4.37,2.62,45.90,114.00
230823183103,2.62,4.38,2.62,47.30,124.00
230823183103,2.62,4.63,2.62,44.10,114.00
230823183103,2.62,4.29,2.62,41.30,108.00
230823183103,2.62,4.25,2.62,42.60,112.00
230823183104,2.61,4.57,2.61,44.70,122.00
230823183104,2.62,4.43,2.62,44.70,118.00
230823183104,2.61,4.42,2.62,43.20,112.00
230823183104,2.62,4.67,2.62,47.00,124.00
230823183104,2.62,4.90,2.62,47.20,124.00
230823183104,2.61,4.43,2.62,45.90,108.00
230823183104,2.62,4.71,2.62,47.30,122.00
230823183105,2.61,4.66,2.62,47.10,118.00
230823183105,2.62,4.26,2.62,45.60,114.00
230823183105,2.62,4.15,2.62,42.00,112.00
230823183105,2.62,4.49,2.62,45.00,118.00
230823183105,2.62,4.48,2.62,45.60,118.00
230823183105,2.62,4.79,2.62,45.30,118.00
230823183105,2.62,4.85,2.62,45.40,118.00
230823183105,2.62,4.48,2.62,45.80,122.00
230823183106,2.61,4.20,2.62,43.70,114.00
230823183106,2.62,4.44,2.62,44.90,118.00
230823183106,2.62,4.39,2.62,42.30,112.00
230823183106,2.62,4.96,2.62,46.60,122.00
230823183106,2.61,4.70,2.62,47.20,124.00
230823183106,2.62,4.51,2.62,46.00,122.00
230823183106,2.61,4.22,2.62,43.20,112.00
230823183107,2.62,4.60,2.62,44.90,122.00
230823183107,2.62,4.37,2.62,43.00,108.00
230823183107,2.62,4.26,2.62,41.30,108.00
230823183107,2.62,4.69,2.62,46.80,122.00
230823183107,2.61,4.66,2.62,47.30,124.00
230823183107,2.62,4.38,2.62,45.90,122.00
230823183107,2.62,4.58,2.62,44.00,114.00
230823183108,2.61,4.44,2.62,44.30,118.00
230823183108,2.62,4.33,2.62,45.30,108.00
230823183108,2.62,4.76,2.62,43.00,112.00
230823183108,2.62,4.74,2.62,46.70,122.00
230823183108,2.62,4.32,2.62,44.50,118.00
230823183108,2.62,4.31,2.62,42.90,114.00
230823183108,2.62,4.60,2.62,45.70,118.00
230823183108,2.62,4.27,2.62,40.90,108.00
230823183109,2.62,4.39,2.62,42.80,108.00
230823183109,2.62,4.50,2.62,46.00,124.00
230823183109,2.62,4.69,2.62,44.40,122.00
230823183109,2.62,4.54,2.62,46.80,122.00
230823183109,2.62,4.61,2.62,46.10,122.00
230823183109,2.62,4.41,2.62,43.10,112.00
230823183109,2.62,4.24,2.62,41.30,108.00
230823183110,2.62,4.47,2.62,45.40,118.00
230823183110,2.62,4.76,2.62,46.40,122.00
230823183110,2.61,4.52,2.62,46.80,118.00
230823183110,2.62,4.71,2.62,47.10,124.00
230823183110,2.62,4.60,2.62,46.40,122.00
230823183110,2.62,4.39,2.62,42.90,112.00
230823183110,2.62,4.35,2.62,42.10,112.00
230823183111,2.62,4.51,2.62,45.20,114.00
230823183111,2.62,4.77,2.62,42.70,114.00
230823183111,2.62,4.27,2.62,45.00,118.00
230823183111,2.61,4.52,2.62,44.20,118.00
230823183111,2.62,4.41,2.62,45.10,118.00
230823183111,2.62,3.94,2.62,39.60,104.00
230823183111,2.62,4.39,2.62,43.80,114.00
230823183111,2.62,4.39,2.62,45.90,122.00
230823183112,2.62,4.46,2.62,44.30,114.00
230823183112,2.62,4.47,2.62,45.30,118.00
230823183112,2.62,4.21,2.62,42.40,112.00
230823183112,2.61,3.99,2.62,41.60,108.00
230823183112,2.61,4.53,2.62,44.90,114.00
230823183112,2.61,4.44,2.62,45.70,118.00
230823183112,2.62,4.50,2.62,42.00,112.00
230823183113,2.62,4.47,2.62,45.70,118.00
230823183113,2.62,4.48,2.62,45.20,118.00
230823183113,2.62,4.19,2.62,44.70,118.00
230823183113,2.61,4.35,2.62,44.20,114.00
230823183113,2.62,4.40,2.62,44.70,118.00
230823183113,2.62,4.16,2.62,41.80,108.00
230823183113,2.62,4.23,2.62,42.50,112.00
230823183114,2.62,4.44,2.62,46.10,122.00
230823183114,2.62,4.63,2.62,46.30,122.00
230823183114,2.61,4.31,2.62,42.60,112.00
230823183114,2.62,4.38,2.62,45.60,122.00
230823183114,2.61,4.26,2.62,42.80,112.00
230823183114,2.61,4.55,2.62,41.00,108.00
230823183114,2.62,4.74,2.62,47.30,124.00
230823183114,2.62,4.35,2.62,45.20,118.00
230823183115,2.61,4.11,2.62,42.80,112.00
230823183115,2.61,4.42,2.62,44.10,114.00
230823183115,2.62,4.63,2.62,46.20,122.00
230823183115,2.62,4.76,2.62,47.20,124.00
230823183115,2.62,4.66,2.62,47.10,124.00
230823183115,2.62,4.58,2.62,45.60,118.00
230823183115,2.62,4.37,2.62,43.90,114.00
230823183116,2.61,4.14,2.61,41.80,108.00
230823183116,2.62,4.50,2.62,44.90,122.00
230823183116,2.62,4.71,2.62,44.00,114.00
230823183116,2.62,4.69,2.62,46.80,122.00
230823183116,2.62,4.65,2.62,46.90,122.00
230823183116,2.62,4.20,2.62,43.70,114.00
230823183116,2.62,4.48,2.62,42.40,112.00
230823183117,2.62,4.75,2.62,46.10,122.00
230823183117,2.61,4.50,2.62,47.20,124.00
230823183117,2.61,4.60,2.62,47.30,114.00
230823183117,2.62,4.66,2.62,47.30,124.00
230823183117,2.61,4.58,2.62,46.50,122.00
230823183117,2.62,4.30,2.62,42.30,108.00
230823183117,2.62,4.49,2.62,44.80,124.00
230823183117,2.62,4.61,2.62,44.70,118.00
230823183118,2.62,4.36,2.62,44.90,118.00
230823183118,2.62,4.47,2.62,45.10,118.00
230823183118,2.61,4.14,2.62,41.30,108.00
230823183118,2.62,4.36,2.62,45.60,118.00
230823183118,2.62,4.73,2.62,45.90,122.00
230823183118,2.62,4.51,2.62,47.40,124.00
230823183118,2.61,4.59,2.62,45.30,118.00
230823183119,2.62,4.55,2.62,46.10,122.00
230823183119,2.61,4.50,2.62,45.00,118.00
230823183119,2.62,4.14,2.62,42.10,112.00
230823183119,2.62,4.70,2.62,45.50,118.00
230823183119,2.62,4.69,2.62,47.40,124.00
230823183119,2.62,4.50,2.62,46.10,122.00
230823183119,2.61,4.23,2.62,42.90,112.00
230823183120,2.62,4.47,2.62,44.80,114.00
230823183120,2.62,4.37,2.62,43.40,114.00
230823183120,2.62,4.69,2.62,45.90,122.00
230823183120,2.62,4.76,2.62,47.00,124.00
230823183120,2.62,4.13,2.62,43.80,118.00
230823183120,2.62,4.25,2.62,43.40,114.00
230823183120,2.62,4.39,2.62,44.60,122.00
230823183120,2.62,4.41,2.62,43.80,108.00
230823183121,2.62,4.28,2.62,43.60,104.00
230823183121,2.61,4.64,2.62,47.40,124.00
230823183121,2.62,4.20,2.62,43.20,112.00
230823183121,2.61,4.32,2.62,43.90,114.00
230823183121,2.62,4.39,2.62,43.50,114.00
230823183121,2.61,4.72,2.62,41.70,108.00
230823183121,2.61,4.43,2.62,44.30,114.00
230823183122,2.61,4.69,2.62,45.80,122.00
230823183122,2.62,4.46,2.62,44.90,114.00
230823183122,2.61,3.94,2.62,40.80,108.00
230823183122,2.62,4.51,2.62,45.40,122.00
230823183122,2.62,4.61,2.62,47.20,124.00
230823183122,2.62,4.09,2.62,41.50,112.00
230823183122,2.62,3.93,2.62,40.90,108.00
230823183123,2.62,4.48,2.62,43.20,112.00
230823183123,2.62,4.47,2.62,44.30,102.00
230823183123,2.62,4.49,2.62,44.60,118.00
230823183123,2.62,4.42,2.62,45.00,118.00
230823183123,2.62,4.05,2.62,41.00,108.00
230823183123,2.62,4.04,2.62,40.30,104.00
230823183123,2.61,4.33,2.62,43.80,114.00
230823183123,2.61,4.48,2.62,41.40,108.00
230823183124,2.62,4.34,2.62,41.10,108.00
230823183124,2.61,4.66,2.62,45.50,122.00
230823183124,2.61,4.34,2.62,44.70,122.00
230823183124,2.61,4.47,2.62,44.60,118.00
230823183124,2.62,4.62,2.62,45.00,118.00
230823183124,2.61,4.71,2.62,45.80,118.00
230823183124,2.62,4.59,2.62,44.20,122.00
230823183125,2.62,4.42,2.62,46.30,122.00
230823183125,2.62,4.55,2.62,46.20,122.00
230823183125,2.62,4.09,2.62,41.70,112.00
230823183125,2.62,4.58,2.62,45.70,118.00
230823183125,2.62,4.52,2.62,44.50,118.00
230823183125,2.62,4.60,2.62,44.20,114.00
230823183125,2.61,4.25,2.62,41.10,108.00
230823183126,2.62,4.57,2.62,44.20,114.00
230823183126,2.62,4.62,2.62,46.30,122.00
230823183126,2.62,4.53,2.62,45.20,118.00
230823183126,2.62,4.55,2.62,46.10,122.00
230823183126,2.61,4.31,2.62,43.20,112.00
230823183126,2.61,4.37,2.62,41.00,108.00
230823183126,2.61,4.58,2.62,47.20,124.00
230823183126,2.62,4.54,2.62,46.70,122.00
230823183127,2.61,4.50,2.62,47.30,124.00
230823183127,2.62,4.54,2.62,45.50,118.00
230823183127,2.62,4.59,2.62,45.60,122.00
230823183127,2.61,4.31,2.62,41.40,112.00
230823183127,2.62,4.61,2.62,44.60,118.00
230823183127,2.62,4.92,2.62,47.60,124.00
230823183127,2.61,4.44,2.62,48.60,128.00
230823183128,2.61,4.45,2.62,46.30,122.00
230823183128,2.62,4.49,2.62,45.30,118.00
230823183128,2.61,4.37,2.62,43.60,108.00
230823183128,2.61,4.73,2.62,44.90,118.00
230823183128,2.62,4.73,2.62,46.60,122.00
230823183128,2.61,4.44,2.62,45.40,118.00
230823183128,2.62,4.71,2.62,43.10,112.00
230823183129,2.61,4.50,2.62,46.70,122.00
230823183129,2.61,4.26,2.62,43.50,114.00
230823183129,2.62,4.40,2.62,40.40,104.00
230823183129,2.61,4.37,2.62,45.70,118.00
230823183129,2.62,4.78,2.62,46.10,122.00
230823183129,2.62,4.23,2.62,40.80,112.00
230823183129,2.62,4.44,2.62,46.70,122.00
230823183130,2.62,4.44,2.62,45.30,118.00
230823183130,2.62,4.21,2.62,41.80,112.00
230823183130,2.61,4.58,2.62,46.50,122.00
230823183130,2.61,4.81,2.62,45.80,122.00
230823183130,2.62,4.69,2.62,41.30,108.00
230823183130,2.61,4.77,2.62,44.80,118.00
230823183130,2.62,4.69,2.62,46.80,122.00
230823183130,2.62,4.31,2.62,44.00,114.00
230823183131,2.61,4.01,2.62,40.60,104.00
230823183131,2.62,4.65,2.62,46.00,122.00
230823183131,2.61,4.43,2.62,44.30,114.00
230823183131,2.62,4.54,2.62,46.30,124.00
230823183131,2.62,4.43,2.62,44.10,114.00
230823183131,2.62,4.22,2.62,42.20,112.00
230823183131,2.62,4.08,2.62,44.10,114.00
230823183132,2.62,4.70,2.62,47.70,122.00
230823183132,2.62,4.61,2.62,44.70,118.00
230823183132,2.62,4.33,2.62,46.00,122.00
230823183132,2.62,4.49,2.62,46.20,122.00
230823183132,2.61,4.71,2.62,46.70,122.00
230823183132,2.62,4.94,2.62,45.70,118.00
230823183132,2.62,4.82,2.62,48.10,124.00
230823183133,2.62,4.64,2.62,49.10,128.00
230823183133,2.62,4.19,2.62,42.80,112.00
230823183133,2.62,4.71,2.62,47.40,124.00
230823183133,2.61,4.55,2.62,45.90,122.00
230823183133,2.61,4.75,2.62,48.10,118.00
230823183133,2.62,4.64,2.62,48.40,118.00
230823183133,2.61,4.90,2.62,46.60,124.00
230823183133,2.62,4.41,2.62,45.10,118.00
230823183134,2.61,4.25,2.62,43.60,114.00
230823183134,2.61,4.47,2.62,45.50,118.00
230823183134,2.62,4.22,2.62,41.30,108.00
230823183134,2.62,4.76,2.62,45.60,118.00
230823183134,2.61,4.66,2.62,47.10,128.00
230823183134,2.62,4.42,2.62,45.30,118.00
230823183134,2.61,4.28,2.62,41.90,108.00
230823183135,2.62,4.42,2.62,44.20,114.00
230823183135,2.61,4.24,2.62,43.90,114.00
230823183135,2.62,4.66,2.62,43.90,114.00
230823183135,2.62,4.71,2.62,46.80,122.00
230823183135,2.61,4.74,2.62,48.70,128.00
230823183135,2.62,4.44,2.62,43.10,112.00
230823183135,2.62,4.47,2.62,44.70,118.00
230823183136,2.61,4.58,2.62,45.70,114.00
230823183136,2.62,4.35,2.62,45.10,118.00
230823183136,2.62,4.74,2.62,47.70,124.00
230823183136,2.61,4.66,2.62,47.20,124.00
230823183136,2.62,4.32,2.62,43.80,114.00
230823183136,2.62,4.19,2.62,43.10,112.00
